Country,Crop,Average_annual_rainfall(mm),Pesticides_used(tonnes),Average_temperature(degree C),Crop_yield(hg/ha)
Argentina,Maize,591.0,62831.39,17.15,53702
Argentina,Maize,591.0,62831.39,17.71,53702
Argentina,Potatoes,591.0,62831.39,17.15,238938
Argentina,Potatoes,591.0,62831.39,17.71,238938
Argentina,"Rice, paddy",591.0,62831.39,17.15,57337
Argentina,"Rice, paddy",591.0,62831.39,17.71,57337
Argentina,Sorghum,591.0,62831.39,17.15,43845
Argentina,Sorghum,591.0,62831.39,17.71,43845
Argentina,Soybeans,591.0,62831.39,17.15,24450
Argentina,Soybeans,591.0,62831.39,17.71,24450
Argentina,Sweet potatoes,591.0,62831.39,17.15,143991
Argentina,Sweet potatoes,591.0,62831.39,17.71,143991
Argentina,Wheat,591.0,62831.39,17.15,23028
Argentina,Wheat,591.0,62831.39,17.71,23028
Argentina,Cassava,591.0,63265.78,16.98,100000
Argentina,Cassava,591.0,63265.78,17.66,100000
Argentina,Maize,591.0,63265.78,16.98,54329
Argentina,Maize,591.0,63265.78,17.66,54329
Argentina,Potatoes,591.0,63265.78,16.98,277566
Argentina,Potatoes,591.0,63265.78,17.66,277566
Argentina,"Rice, paddy",591.0,63265.78,16.98,47798
Argentina,"Rice, paddy",591.0,63265.78,17.66,47798
Argentina,Sorghum,591.0,63265.78,16.98,46477
Argentina,Sorghum,591.0,63265.78,17.66,46477
Argentina,Soybeans,591.0,63265.78,16.98,23312
Argentina,Soybeans,591.0,63265.78,17.66,23312
Argentina,Sweet potatoes,591.0,63265.78,16.98,151462
Argentina,Sweet potatoes,591.0,63265.78,17.66,151462
Argentina,Wheat,591.0,63265.78,16.98,24873
Argentina,Wheat,591.0,63265.78,17.66,24873
Argentina,Cassava,591.0,63700.17,17.71,100000
Argentina,Cassava,591.0,63700.17,18.42,100000
Argentina,Maize,591.0,63700.17,17.71,54553
Argentina,Maize,591.0,63700.17,18.42,54553
Argentina,Potatoes,591.0,63700.17,17.71,283768
Argentina,Potatoes,591.0,63700.17,18.42,283768
Argentina,"Rice, paddy",591.0,63700.17,17.71,57495
Argentina,"Rice, paddy",591.0,63700.17,18.42,57495
Argentina,Sorghum,591.0,63700.17,17.71,47429
Argentina,Sorghum,591.0,63700.17,18.42,47429
Argentina,Soybeans,591.0,63700.17,17.71,25846
Argentina,Soybeans,591.0,63700.17,18.42,25846
Argentina,Sweet potatoes,591.0,63700.17,17.71,155212
Argentina,Sweet potatoes,591.0,63700.17,18.42,155212
Argentina,Wheat,591.0,63700.17,17.71,24934
Argentina,Wheat,591.0,63700.17,18.42,24934
Argentina,Cassava,591.0,64134.56,17.58,100000
Argentina,Cassava,591.0,64134.56,18.07,100000
Argentina,Maize,591.0,64134.56,17.58,60791
Argentina,Maize,591.0,64134.56,18.07,60791
Argentina,Potatoes,591.0,64134.56,17.58,251347
Argentina,Potatoes,591.0,64134.56,18.07,251347
Argentina,"Rice, paddy",591.0,64134.56,17.58,57197
Argentina,"Rice, paddy",591.0,64134.56,18.07,57197
Argentina,Sorghum,591.0,64134.56,17.58,52691
Argentina,Sorghum,591.0,64134.56,18.07,52691
Argentina,Soybeans,591.0,64134.56,17.58,26304
Argentina,Soybeans,591.0,64134.56,18.07,26304
Argentina,Sweet potatoes,591.0,64134.56,17.58,155890
Argentina,Sweet potatoes,591.0,64134.56,18.07,155890
Argentina,Wheat,591.0,64134.56,17.58,22398
Argentina,Wheat,591.0,64134.56,18.07,22398
Argentina,Cassava,591.0,65003.34,17.67,100000
Argentina,Cassava,591.0,65003.34,18.11,100000
Argentina,Maize,591.0,65003.34,17.67,63931
Argentina,Maize,591.0,65003.34,18.11,63931
Argentina,Potatoes,591.0,65003.34,17.67,288717
Argentina,Potatoes,591.0,65003.34,18.11,288717
Argentina,"Rice, paddy",591.0,65003.34,17.67,62661
Argentina,"Rice, paddy",591.0,65003.34,18.11,62661
Argentina,Sorghum,591.0,65003.34,17.67,45531
Argentina,Sorghum,591.0,65003.34,18.11,45531
Argentina,Soybeans,591.0,65003.34,17.67,22075
Argentina,Soybeans,591.0,65003.34,18.11,22075
Argentina,Sweet potatoes,591.0,65003.34,17.67,154867
Argentina,Sweet potatoes,591.0,65003.34,18.11,154867
Argentina,Wheat,591.0,65003.34,17.67,25441
Argentina,Wheat,591.0,65003.34,18.11,25441
Argentina,Cassava,591.0,65437.73,17.32,100000
Argentina,Cassava,591.0,65437.73,17.83,100000
Argentina,Maize,591.0,65437.73,17.32,73587
Argentina,Maize,591.0,65437.73,17.83,73587
Argentina,Potatoes,591.0,65437.73,17.32,283917
Argentina,Potatoes,591.0,65437.73,17.83,283917
Argentina,"Rice, paddy",591.0,65437.73,17.32,60165
Argentina,"Rice, paddy",591.0,65437.73,17.83,60165
Argentina,Sorghum,591.0,65437.73,17.32,51872
Argentina,Sorghum,591.0,65437.73,17.83,51872
Argentina,Soybeans,591.0,65437.73,17.32,27287
Argentina,Soybeans,591.0,65437.73,17.83,27287
Argentina,Sweet potatoes,591.0,65437.73,17.32,154472
Argentina,Sweet potatoes,591.0,65437.73,17.83,154472
Argentina,Wheat,591.0,65437.73,17.32,26356
Argentina,Wheat,591.0,65437.73,17.83,26356
Argentina,Cassava,591.0,65872.12,18.1,100000
Argentina,Cassava,591.0,65872.12,18.35,100000
Argentina,Maize,591.0,65872.12,18.1,59030
Argentina,Maize,591.0,65872.12,18.35,59030
Argentina,Potatoes,591.0,65872.12,18.1,285828
Argentina,Potatoes,591.0,65872.12,18.35,285828
Argentina,"Rice, paddy",591.0,65872.12,18.1,70610
Argentina,"Rice, paddy",591.0,65872.12,18.35,70610
Argentina,Sorghum,591.0,65872.12,18.1,46778
Argentina,Sorghum,591.0,65872.12,18.35,46778
Argentina,Soybeans,591.0,65872.12,18.1,26793
Argentina,Soybeans,591.0,65872.12,18.35,26793
Argentina,Sweet potatoes,591.0,65872.12,18.1,143478
Argentina,Sweet potatoes,591.0,65872.12,18.35,143478
Argentina,Wheat,591.0,65872.12,18.1,25302
Argentina,Wheat,591.0,65872.12,18.35,25302
Argentina,Cassava,591.0,81582.64,16.71,100000
Argentina,Cassava,591.0,81582.64,17.14,100000
Argentina,Maize,591.0,81582.64,16.71,76655
Argentina,Maize,591.0,81582.64,17.14,76655
Argentina,Potatoes,591.0,81582.64,16.71,286765
Argentina,Potatoes,591.0,81582.64,17.14,286765
Argentina,"Rice, paddy",591.0,81582.64,16.71,65604
Argentina,"Rice, paddy",591.0,81582.64,17.14,65604
Argentina,Sorghum,591.0,81582.64,16.71,47021
Argentina,Sorghum,591.0,81582.64,17.14,47021
Argentina,Soybeans,591.0,81582.64,16.71,29712
Argentina,Soybeans,591.0,81582.64,17.14,29712
Argentina,Sweet potatoes,591.0,81582.64,16.71,141667
Argentina,Sweet potatoes,591.0,81582.64,17.14,141667
Argentina,Wheat,591.0,81582.64,16.71,26234
Argentina,Wheat,591.0,81582.64,17.14,26234
Argentina,Cassava,591.0,87149.01,17.71,100000
Argentina,Cassava,591.0,87149.01,18.39,100000
Argentina,Maize,591.0,87149.01,17.71,64525
Argentina,Maize,591.0,87149.01,18.39,64525
Argentina,Potatoes,591.0,87149.01,17.71,279412
Argentina,Potatoes,591.0,87149.01,18.39,279412
Argentina,"Rice, paddy",591.0,87149.01,17.71,68278
Argentina,"Rice, paddy",591.0,87149.01,18.39,68278
Argentina,Sorghum,591.0,87149.01,17.71,47474
Argentina,Sorghum,591.0,87149.01,18.39,47474
Argentina,Soybeans,591.0,87149.01,17.71,28216
Argentina,Soybeans,591.0,87149.01,18.39,28216
Argentina,Sweet potatoes,591.0,87149.01,17.71,145105
Argentina,Sweet potatoes,591.0,87149.01,18.39,145105
Argentina,Wheat,591.0,87149.01,17.71,28271
Argentina,Wheat,591.0,87149.01,18.39,28271
Argentina,Cassava,591.0,61586.56,18.16,101695
Argentina,Cassava,591.0,61586.56,18.09,101695
Argentina,Maize,591.0,61586.56,18.16,55760
Argentina,Maize,591.0,61586.56,18.09,55760
Argentina,Potatoes,591.0,61586.56,18.16,284439
Argentina,Potatoes,591.0,61586.56,18.09,284439
Argentina,"Rice, paddy",591.0,61586.56,18.16,68842
Argentina,"Rice, paddy",591.0,61586.56,18.09,68842
Argentina,Sorghum,591.0,61586.56,18.16,38752
Argentina,Sorghum,591.0,61586.56,18.09,38752
Argentina,Soybeans,591.0,61586.56,18.16,18480
Argentina,Soybeans,591.0,61586.56,18.09,18480
Argentina,Sweet potatoes,591.0,61586.56,18.16,151208
Argentina,Sweet potatoes,591.0,61586.56,18.09,151208
Argentina,Wheat,591.0,61586.56,18.16,19628
Argentina,Wheat,591.0,61586.56,18.09,19628
Argentina,Cassava,591.0,105915.04,17.33,101000
Argentina,Cassava,591.0,105915.04,17.84,101000
Argentina,Maize,591.0,105915.04,17.33,78040
Argentina,Maize,591.0,105915.04,17.84,78040
Argentina,Potatoes,591.0,105915.04,17.33,289849
Argentina,Potatoes,591.0,105915.04,17.84,289849
Argentina,"Rice, paddy",591.0,105915.04,17.33,57646
Argentina,"Rice, paddy",591.0,105915.04,17.84,57646
Argentina,Sorghum,591.0,105915.04,17.33,48163
Argentina,Sorghum,591.0,105915.04,17.84,48163
Argentina,Soybeans,591.0,105915.04,17.33,29053
Argentina,Soybeans,591.0,105915.04,17.84,29053
Argentina,Sweet potatoes,591.0,105915.04,17.33,149382
Argentina,Sweet potatoes,591.0,105915.04,17.84,149382
Argentina,Wheat,591.0,105915.04,17.33,27113
Argentina,Wheat,591.0,105915.04,17.84,27113
Argentina,Cassava,591.0,100424.62,17.58,100000
Argentina,Cassava,591.0,100424.62,17.93,100000
Argentina,Maize,591.0,100424.62,17.58,63503
Argentina,Maize,591.0,100424.62,17.93,63503
Argentina,Potatoes,591.0,100424.62,17.58,286657
Argentina,Potatoes,591.0,100424.62,17.93,286657
Argentina,"Rice, paddy",591.0,100424.62,17.58,67901
Argentina,"Rice, paddy",591.0,100424.62,17.93,67901
Argentina,Sorghum,591.0,100424.62,17.58,44029
Argentina,Sorghum,591.0,100424.62,17.93,44029
Argentina,Soybeans,591.0,100424.62,17.58,26053
Argentina,Soybeans,591.0,100424.62,17.93,26053
Argentina,Sweet potatoes,591.0,100424.62,17.58,148754
Argentina,Sweet potatoes,591.0,100424.62,17.93,148754
Argentina,Wheat,591.0,100424.62,17.58,35063
Argentina,Wheat,591.0,100424.62,17.93,35063
Argentina,Cassava,591.0,136185.08,18.18,100000
Argentina,Cassava,591.0,136185.08,18.43,100000
Argentina,Maize,591.0,136185.08,18.18,57346
Argentina,Maize,591.0,136185.08,18.43,57346
Argentina,Potatoes,591.0,136185.08,18.18,287821
Argentina,Potatoes,591.0,136185.08,18.43,287821
Argentina,"Rice, paddy",591.0,136185.08,18.18,66617
Argentina,"Rice, paddy",591.0,136185.08,18.43,66617
Argentina,Sorghum,591.0,136185.08,18.18,46534
Argentina,Sorghum,591.0,136185.08,18.43,46534
Argentina,Soybeans,591.0,136185.08,18.18,22814
Argentina,Soybeans,591.0,136185.08,18.43,22814
Argentina,Sweet potatoes,591.0,136185.08,18.18,148126
Argentina,Sweet potatoes,591.0,136185.08,18.43,148126
Argentina,Wheat,591.0,136185.08,18.18,32199
Argentina,Wheat,591.0,136185.08,18.43,32199
Argentina,Cassava,591.0,171945.54,16.45,99459
Argentina,Cassava,591.0,171945.54,16.88,99459
Argentina,Maize,591.0,171945.54,16.45,66037
Argentina,Maize,591.0,171945.54,16.88,66037
Argentina,Potatoes,591.0,171945.54,16.45,288984
Argentina,Potatoes,591.0,171945.54,16.88,288984
Argentina,"Rice, paddy",591.0,171945.54,16.45,67187
Argentina,"Rice, paddy",591.0,171945.54,16.88,67187
Argentina,Sorghum,591.0,171945.54,16.45,40852
Argentina,Sorghum,591.0,171945.54,16.88,40852
Argentina,Soybeans,591.0,171945.54,16.45,25391
Argentina,Soybeans,591.0,171945.54,16.88,25391
Argentina,Sweet potatoes,591.0,171945.54,16.45,147498
Argentina,Sweet potatoes,591.0,171945.54,16.88,147498
Argentina,Wheat,591.0,171945.54,16.45,26581
Argentina,Wheat,591.0,171945.54,16.88,26581
Armenia,Maize,562.0,8.0,7.44,32344
Armenia,Potatoes,562.0,8.0,7.44,111301
Armenia,Wheat,562.0,8.0,7.44,21600
Armenia,Maize,562.0,8.0,7.69,32261
Armenia,Potatoes,562.0,8.0,7.69,134416
Armenia,Wheat,562.0,8.0,7.69,22257
Armenia,Maize,562.0,23.0,8.84,32667
Armenia,Potatoes,562.0,23.0,8.84,131195
Armenia,Wheat,562.0,23.0,8.84,17842
Armenia,Maize,562.0,23.9,9.76,18261
Armenia,Potatoes,562.0,23.9,9.76,131196
Armenia,Wheat,562.0,23.9,9.76,25480
Armenia,Maize,562.0,32.0,9.55,22239
Armenia,Potatoes,562.0,32.0,9.55,129626
Armenia,Wheat,562.0,32.0,9.55,23569
Armenia,Maize,562.0,41.46,9.1,45548
Armenia,Potatoes,562.0,41.46,9.1,109362
Armenia,Wheat,562.0,41.46,9.1,17009
Armenia,Maize,562.0,50.92,10.28,26082
Armenia,Potatoes,562.0,50.92,10.28,134409
Armenia,Wheat,562.0,50.92,10.28,20651
Armenia,Maize,562.0,60.38,10.11,40303
Armenia,Potatoes,562.0,60.38,10.11,130618
Armenia,Wheat,562.0,60.38,10.11,19466
Armenia,Maize,562.0,69.85,9.68,23178
Armenia,Potatoes,562.0,69.85,9.68,87349
Armenia,Wheat,562.0,69.85,9.68,16679
Armenia,Maize,562.0,79.31,10.18,37913
Armenia,Potatoes,562.0,79.31,10.18,114619
Armenia,Wheat,562.0,79.31,10.18,22263
Armenia,Maize,562.0,88.77,9.41,37380
Armenia,Potatoes,562.0,88.77,9.41,122814
Armenia,Wheat,562.0,88.77,9.41,23877
Armenia,Maize,562.0,204.77,9.55,61791
Armenia,Potatoes,562.0,204.77,9.55,161509
Armenia,Wheat,562.0,204.77,9.55,23416
Armenia,Maize,562.0,220.51,9.58,44692
Armenia,Potatoes,562.0,220.51,9.58,164459
Armenia,Wheat,562.0,220.51,9.58,20252
Armenia,Maize,562.0,227.55,9.89,33271
Armenia,Potatoes,562.0,227.55,9.89,163418
Armenia,Wheat,562.0,227.55,9.89,14627
Armenia,Maize,562.0,241.71,9.44,53262
Armenia,Potatoes,562.0,241.71,9.44,184719
Armenia,Wheat,562.0,241.71,9.44,25837
Armenia,Maize,562.0,218.2,9.51,53424
Armenia,Potatoes,562.0,218.2,9.51,189096
Armenia,Wheat,562.0,218.2,9.51,24322
Armenia,Maize,562.0,198.36,9.67,57763
Armenia,Potatoes,562.0,198.36,9.67,185496
Armenia,Wheat,562.0,198.36,9.67,22374
Armenia,Maize,562.0,278.72,11.31,46724
Armenia,Potatoes,562.0,278.72,11.31,170146
Armenia,Wheat,562.0,278.72,11.31,21192
Armenia,Maize,562.0,278.72,8.93,54257
Armenia,Potatoes,562.0,278.72,8.93,194426
Armenia,Wheat,562.0,278.72,8.93,28800
Armenia,Maize,562.0,278.72,10.2,62215
Armenia,Potatoes,562.0,278.72,10.2,207151
Armenia,Wheat,562.0,278.72,10.2,26010
Armenia,Maize,562.0,278.72,11.08,67114
Armenia,Potatoes,562.0,278.72,11.08,215290
Armenia,Wheat,562.0,278.72,11.08,31273
Australia,Maize,534.0,17866.0,16.8,41821
Australia,Maize,534.0,17866.0,20.06,41821
Australia,Maize,534.0,17866.0,12.11,41821
Australia,Maize,534.0,17866.0,14.16,41821
Australia,Maize,534.0,17866.0,18.05,41821
Australia,Maize,534.0,17866.0,17.47,41821
Australia,Potatoes,534.0,17866.0,16.8,289832
Australia,Potatoes,534.0,17866.0,20.06,289832
Australia,Potatoes,534.0,17866.0,12.11,289832
Australia,Potatoes,534.0,17866.0,14.16,289832
Australia,Potatoes,534.0,17866.0,18.05,289832
Australia,Potatoes,534.0,17866.0,17.47,289832
Australia,"Rice, paddy",534.0,17866.0,16.8,88000
Australia,"Rice, paddy",534.0,17866.0,20.06,88000
Australia,"Rice, paddy",534.0,17866.0,12.11,88000
Australia,"Rice, paddy",534.0,17866.0,14.16,88000
Australia,"Rice, paddy",534.0,17866.0,18.05,88000
Australia,"Rice, paddy",534.0,17866.0,17.47,88000
Australia,Sorghum,534.0,17866.0,16.8,24883
Australia,Sorghum,534.0,17866.0,20.06,24883
Australia,Sorghum,534.0,17866.0,12.11,24883
Australia,Sorghum,534.0,17866.0,14.16,24883
Australia,Sorghum,534.0,17866.0,18.05,24883
Australia,Sorghum,534.0,17866.0,17.47,24883
Australia,Soybeans,534.0,17866.0,16.8,15718
Australia,Soybeans,534.0,17866.0,20.06,15718
Australia,Soybeans,534.0,17866.0,12.11,15718
Australia,Soybeans,534.0,17866.0,14.16,15718
Australia,Soybeans,534.0,17866.0,18.05,15718
Australia,Soybeans,534.0,17866.0,17.47,15718
Australia,Sweet potatoes,534.0,17866.0,16.8,137140
Australia,Sweet potatoes,534.0,17866.0,20.06,137140
Australia,Sweet potatoes,534.0,17866.0,12.11,137140
Australia,Sweet potatoes,534.0,17866.0,14.16,137140
Australia,Sweet potatoes,534.0,17866.0,18.05,137140
Australia,Sweet potatoes,534.0,17866.0,17.47,137140
Australia,Wheat,534.0,17866.0,16.8,16344
Australia,Wheat,534.0,17866.0,20.06,16344
Australia,Wheat,534.0,17866.0,12.11,16344
Australia,Wheat,534.0,17866.0,14.16,16344
Australia,Wheat,534.0,17866.0,18.05,16344
Australia,Wheat,534.0,17866.0,17.47,16344
Australia,Maize,534.0,17866.0,16.78,39938
Australia,Maize,534.0,17866.0,20.29,39938
Australia,Maize,534.0,17866.0,12.22,39938
Australia,Maize,534.0,17866.0,13.77,39938
Australia,Maize,534.0,17866.0,18.73,39938
Australia,Maize,534.0,17866.0,17.85,39938
Australia,Potatoes,534.0,17866.0,16.78,285359
Australia,Potatoes,534.0,17866.0,20.29,285359
Australia,Potatoes,534.0,17866.0,12.22,285359
Australia,Potatoes,534.0,17866.0,13.77,285359
Australia,Potatoes,534.0,17866.0,18.73,285359
Australia,Potatoes,534.0,17866.0,17.85,285359
Australia,"Rice, paddy",534.0,17866.0,16.78,88427
Australia,"Rice, paddy",534.0,17866.0,20.29,88427
Australia,"Rice, paddy",534.0,17866.0,12.22,88427
Australia,"Rice, paddy",534.0,17866.0,13.77,88427
Australia,"Rice, paddy",534.0,17866.0,18.73,88427
Australia,"Rice, paddy",534.0,17866.0,17.85,88427
Australia,Sorghum,534.0,17866.0,16.78,19865
Australia,Sorghum,534.0,17866.0,20.29,19865
Australia,Sorghum,534.0,17866.0,12.22,19865
Australia,Sorghum,534.0,17866.0,13.77,19865
Australia,Sorghum,534.0,17866.0,18.73,19865
Australia,Sorghum,534.0,17866.0,17.85,19865
Australia,Soybeans,534.0,17866.0,16.78,15551
Australia,Soybeans,534.0,17866.0,20.29,15551
Australia,Soybeans,534.0,17866.0,12.22,15551
Australia,Soybeans,534.0,17866.0,13.77,15551
Australia,Soybeans,534.0,17866.0,18.73,15551
Australia,Soybeans,534.0,17866.0,17.85,15551
Australia,Sweet potatoes,534.0,17866.0,16.78,151142
Australia,Sweet potatoes,534.0,17866.0,20.29,151142
Australia,Sweet potatoes,534.0,17866.0,12.22,151142
Australia,Sweet potatoes,534.0,17866.0,13.77,151142
Australia,Sweet potatoes,534.0,17866.0,18.73,151142
Australia,Sweet potatoes,534.0,17866.0,17.85,151142
Australia,Wheat,534.0,17866.0,16.78,14698
Australia,Wheat,534.0,17866.0,20.29,14698
Australia,Wheat,534.0,17866.0,12.22,14698
Australia,Wheat,534.0,17866.0,13.77,14698
Australia,Wheat,534.0,17866.0,18.73,14698
Australia,Wheat,534.0,17866.0,17.85,14698
Australia,Maize,534.0,22234.0,15.78,51721
Australia,Maize,534.0,22234.0,19.79,51721
Australia,Maize,534.0,22234.0,11.21,51721
Australia,Maize,534.0,22234.0,13.31,51721
Australia,Maize,534.0,22234.0,18.45,51721
Australia,Maize,534.0,22234.0,16.89,51721
Australia,Potatoes,534.0,22234.0,15.78,289220
Australia,Potatoes,534.0,22234.0,19.79,289220
Australia,Potatoes,534.0,22234.0,11.21,289220
Australia,Potatoes,534.0,22234.0,13.31,289220
Australia,Potatoes,534.0,22234.0,18.45,289220
Australia,Potatoes,534.0,22234.0,16.89,289220
Australia,"Rice, paddy",534.0,22234.0,15.78,88346
Australia,"Rice, paddy",534.0,22234.0,19.79,88346
Australia,"Rice, paddy",534.0,22234.0,11.21,88346
Australia,"Rice, paddy",534.0,22234.0,13.31,88346
Australia,"Rice, paddy",534.0,22234.0,18.45,88346
Australia,"Rice, paddy",534.0,22234.0,16.89,88346
Australia,Sorghum,534.0,22234.0,15.78,25431
Australia,Sorghum,534.0,22234.0,19.79,25431
Australia,Sorghum,534.0,22234.0,11.21,25431
Australia,Sorghum,534.0,22234.0,13.31,25431
Australia,Sorghum,534.0,22234.0,18.45,25431
Australia,Sorghum,534.0,22234.0,16.89,25431
Australia,Soybeans,534.0,22234.0,15.78,21141
Australia,Soybeans,534.0,22234.0,19.79,21141
Australia,Soybeans,534.0,22234.0,11.21,21141
Australia,Soybeans,534.0,22234.0,13.31,21141
Australia,Soybeans,534.0,22234.0,18.45,21141
Australia,Soybeans,534.0,22234.0,16.89,21141
Australia,Sweet potatoes,534.0,22234.0,15.78,127548
Australia,Sweet potatoes,534.0,22234.0,19.79,127548
Australia,Sweet potatoes,534.0,22234.0,11.21,127548
Australia,Sweet potatoes,534.0,22234.0,13.31,127548
Australia,Sweet potatoes,534.0,22234.0,18.45,127548
Australia,Sweet potatoes,534.0,22234.0,16.89,127548
Australia,Wheat,534.0,22234.0,15.78,17812
Australia,Wheat,534.0,22234.0,19.79,17812
Australia,Wheat,534.0,22234.0,11.21,17812
Australia,Wheat,534.0,22234.0,13.31,17812
Australia,Wheat,534.0,22234.0,18.45,17812
Australia,Wheat,534.0,22234.0,16.89,17812
Australia,Maize,534.0,23899.0,16.71,44261
Australia,Maize,534.0,23899.0,20.19,44261
Australia,Maize,534.0,23899.0,11.84,44261
Australia,Maize,534.0,23899.0,13.81,44261
Australia,Maize,534.0,23899.0,18.03,44261
Australia,Maize,534.0,23899.0,17.42,44261
Australia,Potatoes,534.0,23899.0,16.71,290981
Australia,Potatoes,534.0,23899.0,20.19,290981
Australia,Potatoes,534.0,23899.0,11.84,290981
Australia,Potatoes,534.0,23899.0,13.81,290981
Australia,Potatoes,534.0,23899.0,18.03,290981
Australia,Potatoes,534.0,23899.0,17.42,290981
Australia,"Rice, paddy",534.0,23899.0,16.71,76400
Australia,"Rice, paddy",534.0,23899.0,20.19,76400
Australia,"Rice, paddy",534.0,23899.0,11.84,76400
Australia,"Rice, paddy",534.0,23899.0,13.81,76400
Australia,"Rice, paddy",534.0,23899.0,18.03,76400
Australia,"Rice, paddy",534.0,23899.0,17.42,76400
Australia,Sorghum,534.0,23899.0,16.71,12834
Australia,Sorghum,534.0,23899.0,20.19,12834
Australia,Sorghum,534.0,23899.0,11.84,12834
Australia,Sorghum,534.0,23899.0,13.81,12834
Australia,Sorghum,534.0,23899.0,18.03,12834
Australia,Sorghum,534.0,23899.0,17.42,12834
Australia,Soybeans,534.0,23899.0,16.71,16168
Australia,Soybeans,534.0,23899.0,20.19,16168
Australia,Soybeans,534.0,23899.0,11.84,16168
Australia,Soybeans,534.0,23899.0,13.81,16168
Australia,Soybeans,534.0,23899.0,18.03,16168
Australia,Soybeans,534.0,23899.0,17.42,16168
Australia,Sweet potatoes,534.0,23899.0,16.71,132702
Australia,Sweet potatoes,534.0,23899.0,20.19,132702
Australia,Sweet potatoes,534.0,23899.0,11.84,132702
Australia,Sweet potatoes,534.0,23899.0,13.81,132702
Australia,Sweet potatoes,534.0,23899.0,18.03,132702
Australia,Sweet potatoes,534.0,23899.0,17.42,132702
Australia,Wheat,534.0,23899.0,16.71,19658
Australia,Wheat,534.0,23899.0,20.19,19658
Australia,Wheat,534.0,23899.0,11.84,19658
Australia,Wheat,534.0,23899.0,13.81,19658
Australia,Wheat,534.0,23899.0,18.03,19658
Australia,Wheat,534.0,23899.0,17.42,19658
Australia,Maize,534.0,21057.0,16.43,46620
Australia,Maize,534.0,21057.0,19.59,46620
Australia,Maize,534.0,21057.0,11.6,46620
Australia,Maize,534.0,21057.0,13.52,46620
Australia,Maize,534.0,21057.0,19.17,46620
Australia,Maize,534.0,21057.0,17.36,46620
Australia,Potatoes,534.0,21057.0,16.43,294270
Australia,Potatoes,534.0,21057.0,19.59,294270
Australia,Potatoes,534.0,21057.0,11.6,294270
Australia,Potatoes,534.0,21057.0,13.52,294270
Australia,Potatoes,534.0,21057.0,19.17,294270
Australia,Potatoes,534.0,21057.0,17.36,294270
Australia,"Rice, paddy",534.0,21057.0,16.43,81537
Australia,"Rice, paddy",534.0,21057.0,19.59,81537
Australia,"Rice, paddy",534.0,21057.0,11.6,81537
Australia,"Rice, paddy",534.0,21057.0,13.52,81537
Australia,"Rice, paddy",534.0,21057.0,19.17,81537
Australia,"Rice, paddy",534.0,21057.0,17.36,81537
Australia,Sorghum,534.0,21057.0,16.43,21697
Australia,Sorghum,534.0,21057.0,19.59,21697
Australia,Sorghum,534.0,21057.0,11.6,21697
Australia,Sorghum,534.0,21057.0,13.52,21697
Australia,Sorghum,534.0,21057.0,19.17,21697
Australia,Sorghum,534.0,21057.0,17.36,21697
Australia,Soybeans,534.0,21057.0,16.43,19999
Australia,Soybeans,534.0,21057.0,19.59,19999
Australia,Soybeans,534.0,21057.0,11.6,19999
